City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
593,Atikokan,48.7555,-91.6216,28.22,95,70,3.22,CA,2022-10-15 06:10:15
594,Melilla,35.2937,-2.9383,66.58,88,0,3.44,ES,2022-10-15 06:11:16
595,Lianzhou,24.7811,112.3825,85.73,23,6,9.71,CN,2022-10-15 06:11:16
596,Nantucket,41.2835,-70.0995,60.91,98,100,3.44,US,2022-10-15 06:11:16
597,Turukhansk,65.8167,87.9833,34.5,74,100,15.79,RU,2022-10-15 06:11:17
598,Honiara,-9.4333,159.95,81.09,79,99,0.89,SB,2022-10-15 06:11:17
599,Arlit,18.7369,7.3853,78.53,13,2,5.28,NE,2022-10-15 06:11:17
600,Kenai,60.5544,-151.2583,40.08,56,0,19.57,US,2022-10-15 06:11:18
601,Laguna,38.421,-121.4238,70.77,70,0,8.05,US,2022-10-15 06:11:18
602,Juan Lacaze,-34.4342,-57.4381,52.12,66,100,13.09,UY,2022-10-15 06:11:18
603,Lincoln,40.8,-96.667,41.16,71,1,1.01,US,2022-10-15 06:07:55
604,Peniche,39.3558,-9.3811,63.28,94,16,8.48,PT,2022-10-15 06:11:19
605,Doka,13.5167,35.7667,80.08,65,13,7.67,SD,2022-10-15 06:11:19
606,Tulum,20.2167,-87.4667,77.99,91,81,4.94,MX,2022-10-15 06:11:19
607,Calamar,10.2511,-74.9146,74.57,90,99,3.83,CO,2022-10-15 06:11:20
608,Codajas,-3.8367,-62.0569,72.43,96,81,2.19,BR,2022-10-15 06:11:20
609,Wonthaggi,-38.6044,145.5913,57.25,67,100,10.63,AU,2022-10-15 06:11:20
610,Tiznit,29.5833,-9.5,75.61,25,90,7.38,MA,2022-10-15 06:11:21
611,Hami,42.8,93.45,65.03,21,19,2.39,CN,2022-10-15 06:11:21
612,Kurilsk,45.2333,147.8833,55.35,71,100,4.94,RU,2022-10-15 06:11:21
613,Manokwari,-0.8667,134.0833,84.45,67,77,7.18,ID,2022-10-15 06:11:22
614,Strezhevoy,60.7333,77.5889,40.44,65,73,12.68,RU,2022-10-15 06:11:22
615,Pierre,44.3683,-100.351,38.86,60,0,10.0,US,2022-10-15 06:11:22
616,Santa Elena,-2.2333,-80.85,67.69,81,68,6.6,EC,2022-10-15 06:11:23
617,Tambopata,-12.7333,-69.1833,68.81,99,99,3.56,PE,2022-10-15 06:11:23
618,Batsfjord,70.6345,29.7185,35.38,93,40,9.22,NO,2022-10-15 06:11:24
619,Port Augusta,-32.5,137.7667,71.44,36,6,6.35,AU,2022-10-15 06:11:24
620,Praya,14.9215,-23.5087,77.54,83,75,11.5,CV,2022-10-15 06:11:24
621,Jatai,-17.8814,-51.7144,70.54,44,22,4.54,BR,2022-10-15 06:11:25
622,Santa Isabel Do Rio Negro,-0.4139,-65.0192,74.53,88,88,1.66,BR,2022-10-15 06:11:25
623,Cayenne,4.9333,-52.3333,75.24,94,0,2.3,GF,2022-10-15 06:11:25
624,Collie,-33.3667,116.15,69.08,36,42,4.36,AU,2022-10-15 06:11:26
625,Villa Maria,-32.4075,-63.2402,46.81,94,99,3.53,AR,2022-10-15 06:11:26
626,Riyadh,24.6877,46.7219,84.34,16,0,4.76,SA,2022-10-15 06:10:04
627,Adrar,20.5022,-10.0711,83.62,30,100,15.46,MR,2022-10-15 06:11:26
628,Taywarah,33.35,64.4167,57.92,13,0,5.7,AF,2022-10-15 06:11:27
629,Edson,53.5835,-116.4356,41.11,87,40,3.44,CA,2022-10-15 06:11:27
630,Merauke,-8.4667,140.3333,83.37,79,98,16.82,ID,2022-10-15 06:11:27
631,Zambezi,-13.5432,23.1047,77.63,21,6,11.03,ZM,2022-10-15 06:11:28
632,Chegdomyn,51.1167,133.0167,55.65,46,37,9.37,RU,2022-10-15 06:11:28
633,Jardim De Piranhas,-6.3786,-37.3519,75.63,62,10,13.35,BR,2022-10-15 06:11:28
634,Sinop,41.7711,34.8709,50.43,72,100,3.53,TR,2022-10-15 06:10:48
635,Chicama,-7.8447,-79.1469,57.74,80,49,4.56,PE,2022-10-15 06:11:29
636,Ndjole,-0.1783,10.7649,73.8,98,100,1.57,GA,2022-10-15 06:11:29
637,Dalbandin,28.8947,64.4101,82.53,5,0,6.33,PK,2022-10-15 06:11:29
638,Mananara,-16.1667,49.7667,70.59,86,64,7.2,MG,2022-10-15 06:11:30
639,Aldan,58.6031,125.3894,29.16,96,100,10.58,RU,2022-10-15 06:11:30
640,Otane,-39.8833,176.6333,52.02,83,100,2.28,NZ,2022-10-15 06:12:30
641,Atbasar,51.8,68.3333,53.87,45,100,4.9,KZ,2022-10-15 06:12:31
642,Nanfeng,23.7434,111.7959,89.46,22,57,2.68,CN,2022-10-15 06:12:31
643,Stokmarknes,68.5646,14.9108,35.58,80,85,4.61,NO,2022-10-15 06:12:31
644,Magadan,59.5667,150.8,31.53,64,38,4.07,RU,2022-10-15 06:12:32
645,Arroio Grande,-32.2375,-53.0869,50.88,82,15,6.73,BR,2022-10-15 06:12:32
646,Rundu,-17.9333,19.7667,77.56,18,61,7.36,NA,2022-10-15 06:12:32
647,Putina,-15.4667,-69.4333,43.5,71,99,5.95,PE,2022-10-15 06:12:33
648,Strizhi,58.4576,49.2867,40.48,81,100,7.54,RU,2022-10-15 06:12:33
649,Tighina,46.8306,29.4711,39.97,48,19,6.42,MD,2022-10-15 06:12:33
650,Kuala Terengganu,5.3302,103.1408,88.99,76,30,4.79,MY,2022-10-15 06:12:34
651,Klaksvik,62.2266,-6.589,38.32,68,76,6.46,FO,2022-10-15 06:12:34
652,Kavaratti,10.5669,72.642,81.41,73,81,1.28,IN,2022-10-15 06:12:35
653,Vraca,43.8422,18.3955,41.72,100,75,3.44,BA,2022-10-15 06:12:35
654,Malanje,-9.5402,16.341,67.03,91,92,6.89,AO,2022-10-15 06:12:35
655,Vagur,61.4732,-6.8119,46.51,65,92,4.0,FO,2022-10-15 06:12:35
656,Roald,62.5833,6.1333,47.75,87,75,16.11,NO,2022-10-15 06:12:36
657,Ugoofaaru,5.6667,73.0,81.72,77,99,9.95,MV,2022-10-15 06:12:36
658,Guarapari,-20.6667,-40.4975,72.9,90,72,4.65,BR,2022-10-15 06:12:36
659,Ossora,59.2353,163.0719,36.25,82,97,3.09,RU,2022-10-15 06:12:37
660,Milkovo,54.7167,158.6167,41.63,61,76,4.36,RU,2022-10-15 06:12:37
661,San Cristobal,7.7669,-72.225,64.9,97,95,1.41,VE,2022-10-15 06:12:38
662,Carpinteria,34.3989,-119.5185,66.78,83,8,0.38,US,2022-10-15 06:12:38
663,Cortez,37.3489,-108.5859,45.7,60,0,5.75,US,2022-10-15 06:12:38
664,Kirkcudbright,54.8383,-4.0491,51.98,84,75,27.31,GB,2022-10-15 06:12:39
665,Capelinha,-17.6914,-42.5158,58.84,98,38,3.49,BR,2022-10-15 06:12:39
666,Boende,-0.2167,20.8667,71.98,94,100,3.29,CD,2022-10-15 06:12:39
667,Alta Floresta,-9.8756,-56.0861,71.89,82,95,2.93,BR,2022-10-15 06:12:40
668,Toamasina,-18.1667,49.3833,73.4,83,75,8.05,MG,2022-10-15 06:12:40
669,Kushima,31.4583,131.2333,78.6,64,35,9.95,JP,2022-10-15 06:12:41
670,Xining,36.6167,101.7667,46.27,42,100,2.08,CN,2022-10-15 06:09:23
671,Tautira,-17.7333,-149.15,77.76,78,24,7.83,PF,2022-10-15 06:12:41
672,Pangnirtung,66.1451,-65.7125,32.9,72,8,5.79,CA,2022-10-15 06:12:41
673,Palasa,18.7667,84.4167,83.43,78,23,6.78,IN,2022-10-15 06:12:42
674,Vila Velha,-20.3297,-40.2925,75.15,90,100,10.36,BR,2022-10-15 06:12:42
675,Naze,28.3667,129.4833,77.31,85,100,14.16,JP,2022-10-15 06:12:42
676,Chhatak,25.0333,91.6667,87.22,65,1,2.73,BD,2022-10-15 06:12:43
677,Bandarbeyla,9.4942,50.8122,83.46,64,14,14.72,SO,2022-10-15 06:12:43
678,Gargzdai,55.7128,21.4033,49.78,86,87,10.47,LT,2022-10-15 06:11:30
679,Plettenberg Bay,-34.0527,23.3716,60.03,94,100,16.37,ZA,2022-10-15 06:12:43
680,Yei,4.095,30.6779,71.69,89,100,0.81,SS,2022-10-15 06:12:44
681,Pahrump,36.2083,-115.9839,72.25,20,0,3.24,US,2022-10-15 06:09:30
682,Morondava,-20.2833,44.2833,79.3,64,0,5.35,MG,2022-10-15 06:12:44
683,Mericourt,50.4012,2.8625,57.85,93,91,8.72,FR,2022-10-15 06:12:44
684,Nelson Bay,-32.7167,152.15,68.11,71,0,8.01,AU,2022-10-15 06:12:45
685,Khorinsk,52.1657,109.7726,38.95,40,90,17.16,RU,2022-10-15 06:12:45
686,Hilliard,40.0334,-83.1582,56.79,41,40,16.11,US,2022-10-15 06:12:17
687,Srandakan,-7.9386,110.2506,81.93,69,63,10.0,ID,2022-10-15 06:13:45
688,Souillac,-20.5167,57.5167,77.38,61,75,14.97,MU,2022-10-15 06:13:46
689,Sioux Lookout,50.1001,-91.917,35.67,87,100,4.61,CA,2022-10-15 06:13:46
690,Port-Cartier,50.0334,-66.8654,48.74,98,100,17.83,CA,2022-10-15 06:13:47
691,Najran,17.4924,44.1277,75.94,16,21,5.73,SA,2022-10-15 06:12:37
692,Booue,-0.0921,11.9385,72.27,98,100,1.68,GA,2022-10-15 06:13:47
693,Acajutla,13.5928,-89.8275,78.37,85,92,3.58,SV,2022-10-15 06:13:47
694,Roma,43.2128,-75.4557,49.66,92,0,5.75,US,2022-10-15 06:13:48
695,Port Hardy,50.6996,-127.4199,48.38,100,20,3.44,CA,2022-10-15 06:13:48
696,Fergus Falls,46.283,-96.0776,30.18,94,0,0.0,US,2022-10-15 06:13:48
